|      Date Time      |       DI 1       |       DI 2       |   DI 3   |       DO 1       |       DO 2       |
| 2023-07-13 10:55:46 | 1111100000000011 | 0000000111100000 | 10100000 | 0010011000000111 | 0100000110101100 |
| 2023-07-13 10:55:49 | 1111100000000001 | 0000000011100000 | 10100000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 10:55:56 | 1111100000000011 | 0000000011100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-13 10:55:59 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 10:56:01 | 1111010000000001 | 0000000101100000 | 00000000 | 0011010000000011 | 0000000110101100 |
| 2023-07-13 10:56:04 | 1111010000000001 | 0000000101100000 | 00000000 | 0010010000000011 | 0000000110101100 |
| 2023-07-13 10:56:06 | 1111010000100001 | 0000000111000000 | 10100000 | 0010011000010011 | 0000000110101100 |
| 2023-07-13 10:56:09 | 1111010010000001 | 0000000111000000 | 10100000 | 0010011100000011 | 0000000110101100 |
| 2023-07-13 10:56:11 | 1111010010000001 | 0000000111000000 | 00000000 | 0010011100000011 | 0000000110101100 |
| 2023-07-13 10:56:14 | 1111010001000001 | 0000000111000000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-13 10:57:17 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101100 |
| 2023-07-13 11:03:25 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101100 |
| 2023-07-13 11:03:26 | 1111100000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101100 |
| 2023-07-13 11:03:53 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:03:59 | 1111100000000011 | 0000000111100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-13 11:04:21 | 1111100000000011 | 0000000111100000 | 10100000 | 0010011000000111 | 0100000110101100 |
| 2023-07-13 11:04:21 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:04:24 | 1111100000000001 | 0000000011100000 | 10100000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:04:26 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:04:29 | 1111100000000011 | 0000000011100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-13 11:04:31 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:04:44 | 1111100000000001 | 0000000011100000 | 00100000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:04:46 | 1111100000000001 | 0000000011100000 | 10100000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:04:49 | 1111100000000011 | 0000000011100000 | 10100000 | 0010011000000111 | 0100000110101100 |
| 2023-07-13 11:04:51 | 1111100000000001 | 0000000011100000 | 10100000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:04:56 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:13:57 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:13:59 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:14:01 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:14:33 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:14:39 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:14:46 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:14:51 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:16:19 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:16:21 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:16:55 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:16:56 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:16:59 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:17:01 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:17:44 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:19:42 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:19:46 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:19:49 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:19:54 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:22:12 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:22:14 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:22:29 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:22:36 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:22:56 | 1111100000000001 | 0000000111000000 | 00100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:22:59 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:23:01 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:23:56 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:24:28 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:27:24 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:27:33 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:27:34 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:27:36 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:30:17 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:30:21 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:31:36 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:31:46 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:31:54 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:31:56 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:31:59 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:32:48 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:32:49 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:32:51 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-13 11:33:01 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 11:33:09 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:34:27 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:34:29 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:35:19 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:36:13 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:36:14 | 1111100000000011 | 0000001111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:36:16 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:39:23 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:39:34 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:39:36 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:40:07 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:40:11 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:40:26 | 1111100000000011 | 0000000111000000 | 00100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:40:29 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:41:22 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:41:29 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:41:31 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:41:34 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:41:36 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:42:34 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:43:22 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:43:59 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:44:09 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:44:21 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:44:24 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:45:24 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:45:24 | 1111100000000011 | 0000000111000000 | 00100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:45:37 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:47:18 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:47:19 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:48:41 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:48:54 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:49:07 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:49:11 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:50:26 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:50:29 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:50:31 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:50:46 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:51:12 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:51:14 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 11:51:16 | 1111100000000011 | 0000000111000000 | 10100000 | 0010001000000111 | 0100000110101100 |
| 2023-07-13 17:36:22 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 17:36:35 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 17:37:38 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 17:38:40 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 17:40:11 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 17:40:20 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 17:41:42 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 18:39:52 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-13 18:48:00 | 1111010000000001 | 0000001101100000 | 00000000 | 0000000010000010 | 0000000110100000 |
| 2023-07-13 18:48:17 | 1111010000000001 | 0000001101100000 | 00000000 | 0000000000000011 | 0000000110100000 |
| 2023-07-13 18:52:05 | 1111010000000001 | 0000001111000000 | 00000000 | 0000011000000011 | 0000000110100000 |
| 2023-07-13 18:52:25 | 0000010000000000 | 0000001100100000 | 00000000 | 0000011000000011 | 0000000110000000 |
| 2023-07-13 18:52:35 | 1111010000000001 | 0000001101100000 | 00000000 | 0000011000000011 | 0000000110100000 |
| 2023-07-13 18:56:07 | 1111000000000001 | 0000001111000000 | 00000000 | 0000011000000011 | 0000000110100000 |
| 2023-07-13 18:56:10 | 1111100010000001 | 0000001111000000 | 00000000 | 0010011100000011 | 0000000110100000 |
| 2023-07-13 18:56:12 | 1111100001000001 | 0000001111000000 | 00000000 | 0010011000001011 | 0000000110101000 |
| 2023-07-13 18:56:20 | 1111100000000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:56:22 | 1111100010000001 | 0000001111100000 | 00000000 | 0010011100000011 | 0000000110101000 |
| 2023-07-13 18:56:25 | 1111100000000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:56:27 | 1111101000000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:56:30 | 1111100000000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:57:20 | 1111101000000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:57:22 | 1111100000000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:57:30 | 1111100010000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:57:32 | 1111100001000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-13 18:57:37 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-13 18:57:40 | 1111100000000001 | 0000001011100000 | 00000000 | 1010011000000111 | 0000100110101100 |
| 2023-07-13 18:57:42 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 18:57:50 | 1111100000001001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-13 18:57:52 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
