|      Date Time      |       DI 1       |       DI 2       |   DI 3   |       DO 1       |       DO 2       |
| 2023-07-05 10:47:36 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-05 10:48:06 | 1111010000000001 | 0000001111000000 | 00000000 | 0000011000010011 | 0000000110100000 |
| 2023-07-05 10:48:08 | 1111010000000001 | 0000001111000000 | 00000000 | 0000011000000011 | 0000000110100000 |
| 2023-07-05 10:48:16 | 1111010010000001 | 0000001111000000 | 00000000 | 0010011100000011 | 0000000110100000 |
| 2023-07-05 10:48:21 | 1111100000000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110100000 |
| 2023-07-05 10:48:23 | 1111100001000001 | 0000001111000000 | 00000000 | 0010011000001011 | 0000000110101000 |
| 2023-07-05 10:48:26 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-05 10:48:31 | 1111100000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101000 |
| 2023-07-05 10:48:33 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-05 10:48:36 | 1111100000001001 | 0000001111100000 | 00000000 | 1010011000000111 | 0000100110101100 |
| 2023-07-05 10:48:38 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:48:46 | 1111100000001001 | 0000000011100000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-05 10:48:48 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:50:56 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-05 10:50:58 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:51:13 | 1111100000000011 | 0000000111100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-05 10:51:16 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:51:43 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-05 10:51:46 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:52:01 | 1111100000000011 | 0000000011100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-05 10:52:03 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:52:28 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:52:38 | 1111100000000011 | 0000000011100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-05 10:52:41 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:52:44 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:52:56 | 1111100000000011 | 0000000011100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-05 10:52:58 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:53:11 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:53:53 | 1111100000000011 | 0000000011100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-05 10:53:56 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:54:41 | 1111100000001001 | 0000000111100000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-05 10:54:43 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-05 10:54:51 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000011 | 0000000110101100 |
