|      Date Time      |       DI 1       |       DI 2       |   DI 3   |       DO 1       |       DO 2       |
| 2023-07-14 16:27:58 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:28:08 | 1111100100000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:28:10 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-14 16:28:33 | 1111101000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:28:35 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:30:01 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:30:10 | 1111100100000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-14 16:30:15 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-14 16:30:18 | 1111100100000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-14 16:30:23 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-14 16:30:28 | 1111101000000011 | 0000000111000000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-14 16:30:30 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-14 16:30:33 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:30:48 | 1111100000000011 | 0000000011100000 | 00000000 | 0010011000000111 | 0100000110101100 |
| 2023-07-14 16:30:50 | 1111100100000001 | 0000000011000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-14 16:30:53 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-14 16:30:55 | 1111100000000001 | 0000000111000000 | 10100000 | 0010001000000111 | 0000000110101100 |
| 2023-07-14 16:30:58 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-14 16:31:00 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:31:08 | 1111100000000011 | 0000000111000000 | 00000000 | 0010001000000111 | 0100000110101100 |
| 2023-07-14 16:31:13 | 1111100000000011 | 0000000111000000 | 00000000 | 0010011000000111 | 0100100110101100 |
| 2023-07-14 16:31:15 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000111 | 0000000110101100 |
| 2023-07-14 16:31:28 | 1111100000000001 | 0000000011100000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-14 16:31:30 | 1111100000000001 | 0000000111000000 | 00000000 | 0010001000000111 | 0000000110101100 |
| 2023-07-14 16:31:33 | 1111010000000001 | 0000000101100000 | 00000000 | 0011000000000011 | 0000000110101100 |
| 2023-07-14 16:31:38 | 1111010000000001 | 0000000101100000 | 00000000 | 0010000000000011 | 0000000110101100 |
| 2023-07-14 16:31:45 | 1111100000000001 | 0000000101100000 | 00000000 | 0010000000000011 | 0000000110101100 |
| 2023-07-14 16:31:48 | 1111100010000001 | 0000000101100000 | 00000000 | 0010000100000011 | 0000000110101100 |
| 2023-07-14 16:31:55 | 1111100000000001 | 0000000101100000 | 00000000 | 0010000000000011 | 0000000110101100 |
| 2023-07-14 16:32:08 | 1111100000100001 | 0000000101100000 | 00000000 | 0010011000010011 | 0000000110101100 |
| 2023-07-14 16:32:10 | 1111100000000001 | 0000000111000000 | 00000000 | 0010011000010011 | 0000000110101100 |
| 2023-07-14 16:32:13 | 1111100000000001 | 0000000111000000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-14 16:32:18 | 1111100010000001 | 0000000111000000 | 00000000 | 0010011100000011 | 0000000110101100 |
| 2023-07-14 16:32:20 | 1111100000000001 | 0000000111000000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-14 16:32:23 | 1111100001000001 | 0000000111000000 | 00000000 | 0010011000001011 | 0000000110101100 |
| 2023-07-14 16:32:28 | 1111100001000001 | 0000000111100000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-14 16:32:30 | 1111100000000001 | 0000000011100000 | 00000000 | 0010011000000011 | 0000000110101100 |
| 2023-07-14 16:32:33 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101100 |
| 2023-07-14 16:35:30 | 1111100000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101100 |
| 2023-07-14 16:35:35 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101100 |
| 2023-07-14 16:36:05 | 1111100000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101100 |
| 2023-07-14 16:36:10 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101100 |
| 2023-07-14 16:40:03 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101100 |
