|      Date Time      |       DI 1       |       DI 2       |   DI 3   |       DO 1       |       DO 2       |
| 2023-07-10 14:57:17 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:57:48 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:57:53 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:58:07 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:58:15 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:58:40 | 1111010000000001 | 0000001101100000 | 10000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:58:43 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:58:45 | 1111010000000001 | 0000001101100000 | 10000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:58:48 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:58:55 | 1111010000000001 | 0000001101100000 | 10100000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:59:03 | 1111010000000001 | 0000001101100000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 14:59:33 | 1111010000100001 | 0000001111000000 | 00000000 | 0000011000010011 | 0000000110100000 |
| 2023-07-10 15:01:23 | 1111010000000001 | 0000001111000000 | 00000000 | 0000011000000011 | 0000000110100000 |
| 2023-07-10 15:01:30 | 1111010000000001 | 0000001111000000 | 10100000 | 0000011000000011 | 0000000110100000 |
| 2023-07-10 15:01:33 | 1111010000000001 | 0000001111000000 | 00000000 | 0000011000000011 | 0000000110100000 |
| 2023-07-10 15:01:42 | 1111100000000001 | 0000001111000000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 15:01:48 | 1111100000000001 | 0000001111000000 | 00000000 | 0000010000000011 | 0000100110100000 |
| 2023-07-10 15:01:50 | 1111010000000001 | 0000001111000000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 15:01:53 | 1111100000000001 | 0000001111000000 | 00000000 | 0000010000000011 | 0000000110100000 |
| 2023-07-10 15:02:00 | 1111100000000001 | 0000001111000000 | 00000000 | 0010010100000011 | 0000000110100000 |
| 2023-07-10 15:02:03 | 1111100001000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:05 | 1111010000000001 | 0000001101100000 | 00000000 | 0010010000000011 | 0000000110101000 |
| 2023-07-10 15:02:10 | 1111010000000001 | 0000001111000000 | 00000000 | 0010011000010011 | 0000000110101000 |
| 2023-07-10 15:02:13 | 1111010000000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:15 | 1111010010000001 | 0000001111000000 | 00000000 | 0010011100000011 | 0000000110101000 |
| 2023-07-10 15:02:18 | 1111010001000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:20 | 1111010001000001 | 0000001111000000 | 00000000 | 0010011000001011 | 0000000110101000 |
| 2023-07-10 15:02:23 | 1111010000000001 | 0000001111100000 | 00000000 | 0010011000001011 | 0000000110101000 |
| 2023-07-10 15:02:25 | 1111010000000001 | 0000001111100000 | 10100000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:27 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:33 | 1111010000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:35 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:38 | 1111010000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:50 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:55 | 1111010000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:02:58 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:03:00 | 1111010000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:03:05 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:03:30 | 1111010000000001 | 0000001111100000 | 10100000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:03:33 | 1111010000000001 | 0000001111100000 | 10000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:03:35 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:04:55 | 1111010000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:05:03 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:05:05 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011100000011 | 0000000110101000 |
| 2023-07-10 15:05:07 | 1111000000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:05:12 | 1111010000000001 | 0000001101100000 | 00000000 | 0010010000000011 | 0000000110101000 |
| 2023-07-10 15:05:20 | 1111010000000001 | 0000001111000000 | 00000000 | 0010011000010011 | 0000000110101000 |
| 2023-07-10 15:05:23 | 1111010000000001 | 0000001111000000 | 10100000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:05:53 | 1111010000000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:05:58 | 1111010000000001 | 0000001111000000 | 10100000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:06:22 | 1111010000000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:06:28 | 1111100010000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:06:30 | 1111100000000001 | 0000001111000000 | 00000000 | 0010010000000011 | 0000000110101000 |
| 2023-07-10 15:06:33 | 1111100001000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:06:35 | 1111100001000001 | 0000001111100000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:06:37 | 1111010000000001 | 0000001101100000 | 00000000 | 0010010000000011 | 0000000110101000 |
| 2023-07-10 15:06:40 | 1111010000100001 | 0000001101100000 | 00000000 | 0010011000010011 | 0000000110101000 |
| 2023-07-10 15:06:43 | 1111010000000001 | 0000001111000000 | 10100000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:06:48 | 1111010000000001 | 0000001111000000 | 00000000 | 0010011000000011 | 0000000110101000 |
| 2023-07-10 15:06:50 | 1111010010000001 | 0000001111000000 | 00000000 | 0010011100000011 | 0000000110101000 |
| 2023-07-10 15:06:53 | 1111010000000001 | 0000001111000000 | 00000000 | 0010010000000011 | 0000000110101000 |
| 2023-07-10 15:06:55 | 1111100010000001 | 0000001111000000 | 00000000 | 0010011100000011 | 0000000110101000 |
| 2023-07-10 15:07:01 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000001011 | 0000000000000000 |
| 2023-07-10 15:07:01 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000001011 | 0000000110101000 |
| 2023-07-10 15:07:03 | 1111100000000001 | 0000001111100000 | 00000000 | 1010011000000011 | 0000000110101000 |
| 2023-07-10 15:07:13 | 1111010000000001 | 0000001101100000 | 00000000 | 0010010000000011 | 0000000110101000 |
