|      Date Time      | 가동률 | 모델정보 | 생산수량 | 불량수량 | 알람코드 | 작업 진행 상황 | 박스 진행 상황 | 레이어 진행상황 | 박스 정보 | 팔레트 정보 | 간지 사용 유무 | 리프트 높이 | 적재방향 | 로봇 스피드 | BOX SORT CYLINDER | SAFETY LADAR SENSOR | LABEL ALINE |
| 2023-06-16 10:20:57 | 7 | 1 | 98 | 0 | 0 | 26/40 | 2/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:21:32 | 6 | 1 | 102 | 0 | 0 | 30/40 | 6/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:21:46 | 6 | 1 | 103 | 0 | 0 | 31/40 | 7/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:22:01 | 6 | 1 | 105 | 0 | 0 | 33/40 | 1/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:22:15 | 7 | 1 | 105 | 0 | 0 | 33/40 | 1/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:22:15 | 7 | 1 | 106 | 0 | 0 | 34/40 | 2/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:22:29 | 7 | 1 | 108 | 0 | 0 | 36/40 | 4/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:22:44 | 7 | 1 | 110 | 0 | 0 | 38/40 | 6/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:51:21 | 7 | 1 | 113 | 0 | 0 | 2/40 | 2/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:51:59 | 7 | 1 | 115 | 0 | 0 | 4/40 | 4/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:52:48 | 5 | 1 | 124 | 0 | 0 | 13/40 | 7/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:53:17 | 7 | 1 | 124 | 0 | 0 | 13/40 | 5/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:53:17 | 7 | 1 | 127 | 0 | 0 | 16/40 | 0/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:53:31 | 7 | 1 | 128 | 0 | 0 | 17/40 | 1/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:53:45 | 6 | 1 | 130 | 0 | 0 | 19/40 | 3/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:54:43 | 7 | 1 | 135 | 0 | 0 | 24/40 | 0/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:55:20 | 7 | 1 | 140 | 0 | 0 | 29/40 | 5/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:55:49 | 7 | 1 | 143 | 0 | 0 | 32/40 | 0/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:56:54 | 7 | 1 | 150 | 0 | 0 | 39/40 | 7/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 10:58:37 | 7 | 1 | 151 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:00:46 | 7 | 1 | 155 | 0 | 0 | 4/40 | 4/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:01:00 | 5 | 1 | 160 | 0 | 0 | 9/40 | 1/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:03 | 6 | 1 | 180 | 0 | 0 | 29/40 | 5/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:08 | 6 | 1 | 181 | 0 | 0 | 30/40 | 6/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:18 | 6 | 1 | 182 | 0 | 0 | 31/40 | 7/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:26 | 6 | 1 | 183 | 0 | 0 | 32/40 | 0/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:28 | 7 | 1 | 183 | 0 | 0 | 32/40 | 0/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:36 | 7 | 1 | 184 | 0 | 0 | 33/40 | 1/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:48 | 7 | 1 | 185 | 0 | 0 | 34/40 | 2/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:04:53 | 7 | 1 | 186 | 0 | 0 | 35/40 | 3/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:05:03 | 7 | 1 | 187 | 0 | 0 | 36/40 | 4/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:05:11 | 7 | 1 | 188 | 0 | 0 | 37/40 | 5/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:05:21 | 7 | 1 | 189 | 0 | 0 | 38/40 | 6/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:05:28 | 7 | 1 | 190 | 0 | 0 | 39/40 | 7/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:05:43 | 7 | 1 | 191 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:06:01 | 7 | 1 | 191 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:06:03 | 7 | 1 | 191 | 0 | 0 | 0/40 | 0/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:06:13 | 7 | 1 | 192 | 0 | 0 | 1/40 | 1/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:06:23 | 7 | 1 | 193 | 0 | 0 | 2/40 | 2/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:06:33 | 7 | 1 | 194 | 0 | 0 | 3/40 | 3/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:06:43 | 7 | 1 | 195 | 0 | 0 | 4/40 | 4/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:06:53 | 7 | 1 | 196 | 0 | 0 | 5/40 | 5/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:07:03 | 6 | 1 | 197 | 0 | 0 | 6/40 | 6/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:07:13 | 6 | 1 | 198 | 0 | 0 | 7/40 | 7/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:07:23 | 6 | 1 | 199 | 0 | 0 | 8/40 | 0/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:07:36 | 6 | 1 | 200 | 0 | 0 | 9/40 | 1/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:07:44 | 6 | 1 | 201 | 0 | 0 | 10/40 | 2/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:07:51 | 6 | 1 | 202 | 0 | 0 | 11/40 | 3/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:08:01 | 6 | 1 | 203 | 0 | 0 | 12/40 | 4/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:08:11 | 6 | 1 | 204 | 0 | 0 | 13/40 | 5/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:08:21 | 6 | 1 | 205 | 0 | 0 | 14/40 | 6/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:08:31 | 6 | 1 | 206 | 0 | 0 | 15/40 | 7/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:08:41 | 6 | 1 | 207 | 0 | 0 | 16/40 | 0/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:08:49 | 6 | 1 | 208 | 0 | 0 | 17/40 | 1/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:01 | 6 | 1 | 209 | 0 | 0 | 18/40 | 2/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:06 | 7 | 1 | 210 | 0 | 0 | 19/40 | 3/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:16 | 7 | 1 | 211 | 0 | 0 | 20/40 | 4/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:26 | 7 | 1 | 212 | 0 | 0 | 21/40 | 5/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:33 | 7 | 1 | 213 | 0 | 0 | 22/40 | 6/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:43 | 7 | 1 | 214 | 0 | 0 | 23/40 | 7/8 | 3/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:51 | 7 | 1 | 215 | 0 | 0 | 24/40 | 0/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 8 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:09:58 | 7 | 1 | 215 | 0 | 0 | 24/40 | 0/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:03 | 7 | 1 | 216 | 0 | 0 | 25/40 | 1/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:10 | 6 | 1 | 216 | 0 | 0 | 25/40 | 1/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:13 | 6 | 1 | 217 | 0 | 0 | 26/40 | 2/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:21 | 6 | 1 | 218 | 0 | 0 | 27/40 | 3/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:31 | 6 | 1 | 219 | 0 | 0 | 28/40 | 4/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:41 | 6 | 1 | 220 | 0 | 0 | 29/40 | 5/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:48 | 6 | 1 | 221 | 0 | 0 | 30/40 | 6/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:10:58 | 6 | 1 | 222 | 0 | 0 | 31/40 | 7/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:11:06 | 6 | 1 | 223 | 0 | 0 | 32/40 | 0/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:11:12 | 7 | 1 | 223 | 0 | 0 | 32/40 | 0/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:11:16 | 7 | 1 | 224 | 0 | 0 | 33/40 | 1/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:11:26 | 7 | 1 | 225 | 0 | 0 | 34/40 | 2/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:11:34 | 7 | 1 | 226 | 0 | 0 | 35/40 | 3/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:11:43 | 7 | 1 | 227 | 0 | 0 | 36/40 | 4/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:11:51 | 7 | 1 | 228 | 0 | 0 | 37/40 | 5/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:12:01 | 7 | 1 | 229 | 0 | 0 | 38/40 | 6/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:12:09 | 7 | 1 | 230 | 0 | 0 | 39/40 | 7/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:12:23 | 7 | 1 | 231 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:13:03 | 7 | 1 | 231 | 0 | 0 | 0/40 | 0/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:13:16 | 7 | 1 | 232 | 0 | 0 | 1/40 | 1/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:13:26 | 7 | 1 | 233 | 0 | 0 | 2/40 | 2/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:13:36 | 7 | 1 | 234 | 0 | 0 | 3/40 | 3/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:13:40 | 7 | 1 | 234 | 0 | 0 | 3/40 | 3/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:25:10 | 7 | 1 | 304 | 0 | 0 | 33/40 | 1/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:25:17 | 7 | 1 | 306 | 0 | 0 | 35/40 | 3/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:25:21 | 7 | 1 | 307 | 0 | 0 | 36/40 | 4/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:32:54 | 7 | 1 | 311 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:34:22 | 6 | 1 | 317 | 0 | 0 | 6/40 | 6/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:37:57 | 7 | 1 | 339 | 0 | 0 | 28/40 | 4/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:37:59 | 7 | 1 | 340 | 0 | 0 | 29/40 | 5/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:38:05 | 7 | 1 | 341 | 0 | 0 | 30/40 | 6/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:38:16 | 7 | 1 | 342 | 0 | 0 | 31/40 | 7/8 | 4/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:38:23 | 7 | 1 | 343 | 0 | 0 | 32/40 | 0/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:38:33 | 7 | 1 | 344 | 0 | 0 | 33/40 | 1/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:38:43 | 7 | 1 | 345 | 0 | 0 | 34/40 | 2/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:38:51 | 7 | 1 | 346 | 0 | 0 | 35/40 | 3/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:39:01 | 7 | 1 | 347 | 0 | 0 | 36/40 | 4/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:40:28 | 7 | 1 | 348 | 0 | 0 | 37/40 | 5/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 230 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:40:30 | 7 | 1 | 351 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:41:23 | 7 | 1 | 351 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:41:50 | 7 | 1 | 351 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:41:53 | 7 | 1 | 351 | 0 | 0 | 0/40 | 0/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:51:31 | 7 | 1 | 391 | 0 | 0 | 40/40 | 8/8 | 5/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:51:38 | 7 | 1 | 391 | 0 | 0 | 0/40 | 0/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:51:50 | 7 | 1 | 392 | 0 | 0 | 1/40 | 1/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:51:59 | 7 | 1 | 393 | 0 | 0 | 2/40 | 2/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:52:09 | 7 | 1 | 394 | 0 | 0 | 3/40 | 3/8 | 1/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
| 2023-06-16 11:53:30 | 5 | 1 | 402 | 0 | 0 | 11/40 | 3/8 | 2/5 | 460*266*320(mm) 16(kg) | 1100*1100*150(mm) | 0 | 0 | 1 | 100 | 0 | 0 | 1 |
